ID_PRODUTO,DATA_EVENTO,PRECO,FLAG_PROMOCAO,FERIADO,QUANTIDADE_ESTOQUE,QUANTIDADE_VENDIDA
106,2023-08-02,116.17,0,0,99,7
106,2023-08-03,125.96,0,0,92,7
106,2023-08-04,116.48,0,0,84,8
106,2023-08-05,108.57,0,0,77,7
106,2023-08-06,129.18,0,0,76,1
106,2023-08-07,115.9,0,0,74,2
106,2023-08-08,117.55,0,0,65,9
106,2023-08-09,109.73,0,0,55,10
106,2023-08-10,111.37,0,0,46,9
106,2023-08-11,119.34,0,0,45,1
106,2023-08-12,118.94,0,0,38,7
106,2023-08-13,111.87,0,0,36,2
106,2023-08-14,126.39,0,0,26,10
106,2023-08-15,129.53,0,0,96,10
106,2023-08-16,125.6,0,0,86,10
106,2023-08-17,125.97,0,0,80,6
106,2023-08-18,117.65,0,0,76,4
106,2023-08-19,125.51,0,0,70,6
106,2023-08-20,113.58,0,0,67,3
106,2023-08-21,110.21,1,0,65,2
106,2023-08-22,126.12,0,0,61,4
106,2023-08-23,118.51,0,0,56,5
106,2023-08-24,126.84,0,0,54,2
106,2023-08-25,115.22,0,0,46,8
106,2023-08-26,111.92,0,0,44,2
106,2023-08-27,124.0,0,0,35,9
106,2023-08-28,110.67,0,0,25,10
106,2023-08-29,123.68,0,0,22,3
106,2023-08-30,120.94,0,0,89,7
106,2023-08-31,118.01,0,0,85,4
106,2023-09-01,112.16,0,0,76,9
106,2023-09-02,131.6,0,0,75,1
106,2023-09-03,112.9,0,0,74,1
106,2023-09-04,103.37,1,0,72,2
106,2023-09-05,115.62,0,0,70,2
106,2023-09-06,114.26,0,0,60,10
106,2023-09-07,109.32,0,1,49,11
106,2023-09-08,110.22,1,0,34,15
106,2023-09-09,121.25,0,0,30,4
106,2023-09-10,117.07,0,0,20,10
106,2023-09-11,114.84,0,0,68,9
106,2023-09-12,128.86,0,0,66,2
106,2023-09-13,113.88,0,0,56,10
106,2023-09-14,113.76,0,0,52,4
106,2023-09-15,112.6,0,0,45,7
106,2023-09-16,118.79,0,0,38,7
106,2023-09-17,130.73,0,0,33,5
106,2023-09-18,127.85,0,0,24,9
106,2023-09-19,114.03,0,0,21,3
106,2023-09-20,114.01,0,0,105,4
106,2023-09-21,99.95,1,0,100,5
106,2023-09-22,119.56,0,0,94,6
106,2023-09-23,123.91,0,0,85,9
106,2023-09-24,111.46,0,0,78,7
106,2023-09-25,116.78,0,0,77,1
106,2023-09-26,124.86,0,0,71,6
106,2023-09-27,130.67,0,0,61,10
106,2023-09-28,124.23,0,0,54,7
106,2023-09-29,123.85,0,0,50,4
106,2023-09-30,131.48,0,0,42,8
106,2023-10-01,121.14,0,0,36,6
106,2023-10-02,113.74,0,0,33,3
106,2023-10-03,129.78,0,0,27,6
106,2023-10-04,111.13,1,0,77,25
106,2023-10-05,128.88,0,0,76,1
106,2023-10-06,96.58,1,0,54,22
106,2023-10-07,125.5,0,0,53,1
106,2023-10-08,116.54,0,0,46,7
106,2023-10-09,116.35,0,0,42,4
106,2023-10-10,120.64,0,0,32,10
106,2023-10-11,123.88,0,0,26,6
106,2023-10-12,125.23,0,1,98,11
106,2023-10-13,117.71,0,0,91,7
106,2023-10-14,110.3,0,0,89,2
106,2023-10-15,131.0,0,0,83,6
106,2023-10-16,115.19,0,0,74,9
106,2023-10-17,126.53,0,0,71,3
106,2023-10-18,109.16,0,0,61,10
106,2023-10-19,118.14,0,0,56,5
106,2023-10-20,118.97,0,0,47,9
106,2023-10-21,129.79,0,0,38,9
106,2023-10-22,119.03,0,0,28,10
106,2023-10-23,122.01,0,0,25,3
106,2023-10-24,107.36,1,0,94,12
106,2023-10-25,131.42,0,0,93,1
106,2023-10-26,130.64,0,0,83,10
106,2023-10-27,110.88,1,0,71,12
106,2023-10-28,108.04,0,0,64,7
106,2023-10-29,100.46,1,0,52,12
106,2023-10-30,123.73,0,0,47,5
106,2023-10-31,110.76,0,0,40,7
106,2023-11-01,127.14,0,0,32,8
106,2023-11-02,113.15,0,1,23,9
106,2023-11-03,115.68,0,0,99,5
106,2023-11-04,129.91,0,0,89,10
106,2023-11-05,121.89,0,0,82,7
106,2023-11-06,127.94,0,0,81,1
106,2023-11-07,123.81,0,0,76,5
106,2023-11-08,127.66,0,0,71,5
106,2023-11-09,123.12,0,0,66,5
106,2023-11-10,125.9,0,0,64,2
106,2023-11-11,122.85,0,0,61,3
106,2023-11-12,116.1,0,0,60,1
106,2023-11-13,120.51,0,0,53,7
106,2023-11-14,130.72,0,0,46,7
106,2023-11-15,112.48,0,1,33,13
106,2023-11-16,107.28,1,0,97,17
106,2023-11-17,110.72,0,0,96,1
106,2023-11-18,114.42,0,0,88,8
106,2023-11-19,121.47,0,0,78,10
106,2023-11-20,130.68,0,0,69,9
106,2023-11-21,126.33,0,0,62,7
106,2023-11-22,129.09,0,0,58,4
106,2023-11-23,113.14,0,0,52,6
106,2023-11-24,108.89,0,0,42,10
106,2023-11-25,123.72,0,0,36,6
106,2023-11-26,114.93,0,0,27,9
106,2023-11-27,128.81,0,0,71,9
106,2023-11-28,101.34,1,0,51,20
106,2023-11-29,108.89,0,0,44,7
106,2023-11-30,117.17,0,0,39,5
106,2023-12-01,97.54,1,0,96,25
106,2023-12-02,97.87,1,0,76,20
106,2023-12-03,127.08,0,0,69,7
106,2023-12-04,111.6,1,0,52,17
106,2023-12-05,108.25,0,0,50,2
106,2023-12-06,130.03,0,0,42,8
106,2023-12-07,117.79,0,0,41,1
106,2023-12-08,116.06,0,0,33,8
106,2023-12-09,109.09,0,0,27,6
106,2023-12-10,122.99,0,0,21,6
106,2023-12-11,113.67,0,0,96,5
106,2023-12-12,128.79,0,0,87,9
106,2023-12-13,110.18,0,0,83,4
106,2023-12-14,113.4,0,0,73,10
106,2023-12-15,99.13,1,0,53,20
106,2023-12-16,111.24,0,0,43,10
106,2023-12-17,124.81,0,0,33,10
106,2023-12-18,116.57,0,0,24,9
106,2023-12-19,119.1,0,0,68,7
106,2023-12-20,110.5,0,0,59,9
106,2023-12-21,116.66,0,0,53,6
106,2023-12-22,117.44,0,0,48,5
106,2023-12-23,120.57,0,0,39,9
106,2023-12-24,97.5,1,0,98,39
106,2023-12-25,102.89,1,1,94,4
106,2023-12-26,108.82,0,0,91,3
106,2023-12-27,118.48,0,0,87,4
106,2023-12-28,111.74,0,0,86,1
106,2023-12-29,109.94,0,0,84,2
106,2023-12-30,122.79,0,0,74,10
106,2023-12-31,125.36,0,0,65,9
106,2024-01-01,120.41,0,1,65,0
106,2024-01-02,124.85,0,0,63,2
106,2024-01-03,122.07,0,0,58,5
106,2024-01-04,130.25,0,0,48,10
106,2024-01-05,124.19,0,0,43,5
106,2024-01-06,96.69,1,0,26,17
106,2024-01-07,109.44,0,0,21,5
106,2024-01-08,130.18,0,0,108,10
106,2024-01-09,121.87,0,0,104,4
106,2024-01-10,131.03,0,0,98,6
106,2024-01-11,122.46,0,0,89,9
106,2024-01-12,121.61,0,0,79,10
106,2024-01-13,126.58,0,0,73,6
106,2024-01-14,119.84,0,0,66,7
106,2024-01-15,96.25,1,0,59,7
106,2024-01-16,119.5,0,0,57,2
106,2024-01-17,115.37,0,0,55,2
106,2024-01-18,125.88,0,0,47,8
106,2024-01-19,114.54,0,0,37,10
106,2024-01-20,116.46,0,0,31,6
106,2024-01-21,97.79,1,0,24,7
106,2024-01-22,123.06,0,0,21,3
106,2024-01-23,111.32,0,0,76,3
106,2024-01-24,108.75,0,0,68,8
106,2024-01-25,110.81,0,0,60,8
106,2024-01-26,122.16,0,0,56,4
106,2024-01-27,120.26,0,0,54,2
106,2024-01-28,129.74,0,0,45,9
106,2024-01-29,122.09,0,0,37,8
106,2024-01-30,108.73,0,0,33,4
106,2024-01-31,108.59,0,0,26,7
106,2024-02-01,110.4,0,0,24,2
106,2024-02-02,127.72,0,0,20,4
106,2024-02-03,93.36,1,0,69,20
106,2024-02-04,126.4,0,0,59,10
106,2024-02-05,126.43,0,0,52,7
106,2024-02-06,118.13,0,0,42,10
106,2024-02-07,128.77,0,0,36,6
106,2024-02-08,115.41,0,0,32,4
106,2024-02-09,123.71,0,0,29,3
106,2024-02-10,122.41,0,0,20,9
106,2024-02-11,130.44,0,0,83,4
106,2024-02-12,96.98,1,0,66,17
106,2024-02-13,109.8,0,0,65,1
106,2024-02-14,127.4,0,0,62,3
106,2024-02-15,94.26,1,0,52,10
106,2024-02-16,114.52,0,0,45,7
106,2024-02-17,129.46,0,0,36,9
106,2024-02-18,128.47,0,0,29,7
106,2024-02-19,92.55,1,0,76,20
106,2024-02-20,123.03,0,0,71,5
106,2024-02-21,113.33,0,0,64,7
106,2024-02-22,128.28,0,0,54,10
106,2024-02-23,131.35,0,0,47,7
106,2024-02-24,114.79,0,0,37,10
106,2024-02-25,130.88,0,0,30,7
106,2024-02-26,117.47,0,0,29,1
106,2024-02-27,127.53,0,0,23,6
106,2024-02-28,110.98,0,0,20,3
106,2024-02-29,116.86,0,0,100,10
106,2024-03-01,114.85,0,0,93,7
106,2024-03-02,128.82,0,0,91,2
106,2024-03-03,123.32,0,0,81,10
106,2024-03-04,121.66,0,0,77,4
106,2024-03-05,95.39,1,0,65,12
106,2024-03-06,122.15,0,0,64,1
106,2024-03-07,114.89,0,0,63,1
106,2024-03-08,125.09,0,0,55,8
106,2024-03-09,117.55,0,0,47,8
106,2024-03-10,128.84,0,0,38,9
106,2024-03-11,131.69,0,0,37,1
106,2024-03-12,122.51,0,0,33,4
106,2024-03-13,115.84,0,0,26,7
106,2024-03-14,130.64,0,0,72,10
106,2024-03-15,115.38,0,0,62,10
106,2024-03-16,125.01,0,0,56,6
106,2024-03-17,121.62,0,0,55,1
106,2024-03-18,120.21,0,0,47,8
106,2024-03-19,125.18,0,0,37,10
106,2024-03-20,110.21,0,0,34,3
106,2024-03-21,131.26,0,0,28,6
106,2024-03-22,125.87,0,0,20,8
106,2024-03-23,131.97,0,0,82,2
106,2024-03-24,111.99,0,0,76,6
106,2024-03-25,122.55,0,0,74,2
106,2024-03-26,130.38,0,0,73,1
106,2024-03-27,125.5,0,0,67,6
106,2024-03-28,109.98,0,0,64,3
106,2024-03-29,119.39,0,1,63,1
106,2024-03-30,112.98,0,0,61,2
106,2024-03-31,112.22,0,0,53,8
106,2024-04-01,131.49,0,0,51,2
106,2024-04-02,128.95,0,0,41,10
106,2024-04-03,97.14,1,0,36,5
106,2024-04-04,118.86,0,0,27,9
106,2024-04-05,130.72,0,0,24,3
106,2024-04-06,128.32,0,0,23,1
106,2024-04-07,112.65,0,0,73,9
106,2024-04-08,99.28,1,0,61,12
106,2024-04-09,123.59,0,0,54,7
106,2024-04-10,108.68,0,0,47,7
106,2024-04-11,106.37,1,0,37,10
106,2024-04-12,109.54,1,0,101,20
106,2024-04-13,92.26,1,0,96,5
106,2024-04-14,130.77,0,0,92,4
106,2024-04-15,112.71,0,0,85,7
106,2024-04-16,108.69,0,0,79,6
106,2024-04-17,98.2,1,0,67,12
106,2024-04-18,109.47,0,0,59,8
106,2024-04-19,120.45,0,0,54,5
106,2024-04-20,117.36,0,0,52,2
106,2024-04-21,118.0,0,1,48,4
106,2024-04-22,128.41,0,0,38,10
106,2024-04-23,128.35,0,0,29,9
106,2024-04-24,112.79,0,0,23,6
106,2024-04-25,107.4,1,0,21,2
106,2024-04-26,110.8,0,0,102,2
106,2024-04-27,92.51,1,0,97,5
106,2024-04-28,125.11,0,0,88,9
106,2024-04-29,102.99,1,0,83,5
106,2024-04-30,125.1,0,0,74,9
106,2024-05-01,126.05,0,1,69,5
106,2024-05-02,108.02,0,0,62,7
106,2024-05-03,127.73,0,0,61,1
106,2024-05-04,124.53,0,0,52,9
106,2024-05-05,130.86,0,0,43,9
106,2024-05-06,131.65,0,0,38,5
106,2024-05-07,130.77,0,0,31,7
106,2024-05-08,131.71,0,0,26,5
106,2024-05-09,127.35,0,0,21,5
106,2024-05-10,108.93,0,0,71,7
106,2024-05-11,127.06,0,0,67,4
106,2024-05-12,128.88,0,0,62,5
106,2024-05-13,108.14,0,0,54,8
106,2024-05-14,108.32,0,0,51,3
106,2024-05-15,121.81,0,0,48,3
106,2024-05-16,110.02,0,0,45,3
106,2024-05-17,125.21,0,0,39,6
106,2024-05-18,131.18,0,0,32,7
106,2024-05-19,112.2,0,0,23,9
106,2024-05-20,131.64,0,0,83,8
106,2024-05-21,128.85,0,0,76,7
106,2024-05-22,122.93,0,0,67,9
106,2024-05-23,108.12,1,0,47,20
106,2024-05-24,113.55,0,0,38,9
106,2024-05-25,112.1,0,0,34,4
106,2024-05-26,99.03,1,0,22,12
106,2024-05-27,108.27,0,0,110,4
106,2024-05-28,112.03,0,0,106,4
106,2024-05-29,113.09,0,0,101,5
106,2024-05-30,120.8,0,0,91,10
106,2024-05-31,111.04,0,0,86,5
106,2024-06-01,130.17,0,0,84,2
106,2024-06-02,123.8,0,0,75,9
106,2024-06-03,124.96,0,0,65,10
106,2024-06-04,124.3,0,0,64,1
106,2024-06-05,111.91,0,0,55,9
106,2024-06-06,127.62,0,0,51,4
106,2024-06-07,113.33,0,0,41,10
106,2024-06-08,110.22,0,0,37,4
106,2024-06-09,98.9,1,0,35,2
106,2024-06-10,122.44,0,0,27,8
106,2024-06-11,124.69,0,0,26,1
106,2024-06-12,129.02,0,0,24,2
106,2024-06-13,119.52,0,0,80,5
106,2024-06-14,123.72,0,0,76,4
106,2024-06-15,127.07,0,0,72,4
106,2024-06-16,124.7,0,0,70,2
106,2024-06-17,112.99,0,0,66,4
106,2024-06-18,115.35,0,0,61,5
106,2024-06-19,128.7,0,0,54,7
106,2024-06-20,130.18,0,0,44,10
106,2024-06-21,116.63,0,0,37,7
106,2024-06-22,115.79,0,0,32,5
106,2024-06-23,124.74,0,0,22,10
106,2024-06-24,127.55,0,0,85,4
106,2024-06-25,127.49,0,0,81,4
106,2024-06-26,92.16,1,0,71,10
106,2024-06-27,130.9,0,0,69,2
106,2024-06-28,108.9,0,0,60,9
106,2024-06-29,110.09,0,0,55,5
106,2024-06-30,119.4,0,0,49,6
106,2024-07-01,116.14,0,0,44,5
106,2024-07-02,111.11,1,0,32,12
106,2024-07-03,113.43,0,0,27,5
106,2024-07-04,122.88,0,0,115,8
106,2024-07-05,111.4,0,0,113,2
106,2024-07-06,111.88,0,0,111,2
106,2024-07-07,119.93,0,0,104,7
106,2024-07-08,110.79,0,0,100,4
106,2024-07-09,123.93,0,0,92,8
106,2024-07-10,117.99,0,0,83,9
106,2024-07-11,108.35,0,0,77,6
106,2024-07-12,125.15,0,0,76,1
106,2024-07-13,124.36,0,0,66,10
106,2024-07-14,112.25,0,0,61,5
106,2024-07-15,118.67,0,0,51,10
106,2024-07-16,112.98,0,0,47,4
106,2024-07-17,123.05,0,0,39,8
106,2024-07-18,131.24,0,0,35,4
106,2024-07-19,124.7,0,0,27,8
106,2024-07-20,125.62,0,0,23,4
106,2024-07-21,125.26,0,0,81,5
106,2024-07-22,120.62,0,0,73,8
106,2024-07-23,109.8,0,0,67,6
106,2024-07-24,119.13,0,0,66,1
106,2024-07-25,116.74,0,0,59,7
106,2024-07-26,109.16,0,0,54,5
106,2024-07-27,123.28,0,0,53,1
106,2024-07-28,105.61,1,0,28,25
106,2024-07-29,102.4,1,0,62,17
106,2024-07-30,110.05,0,0,59,3
106,2024-07-31,114.62,0,0,50,9
106,2024-08-01,122.46,0,0,43,7
106,2024-08-02,131.2,0,0,37,6
106,2024-08-03,131.53,0,0,34,3
106,2024-08-04,124.02,0,0,26,8
106,2024-08-05,113.85,0,0,21,5
106,2024-08-06,109.81,0,0,68,4
106,2024-08-07,114.83,0,0,58,10
106,2024-08-08,112.92,0,0,52,6
106,2024-08-09,112.06,0,0,47,5
106,2024-08-10,120.37,0,0,41,6
106,2024-08-11,124.69,0,0,33,8
106,2024-08-12,107.59,1,0,23,10
106,2024-08-13,108.28,0,0,80,5
106,2024-08-14,127.95,0,0,74,6
106,2024-08-15,120.6,0,0,66,8
106,2024-08-16,113.59,0,0,57,9
106,2024-08-17,126.91,0,0,54,3
106,2024-08-18,119.17,0,0,44,10
106,2024-08-19,115.28,0,0,38,6
106,2024-08-20,109.92,0,0,33,5
106,2024-08-21,109.73,0,0,29,4
106,2024-08-22,119.55,0,0,21,8
106,2024-08-23,129.02,0,0,20,1
106,2024-08-24,110.7,0,0,67,7
106,2024-08-25,123.89,0,0,61,6
106,2024-08-26,121.7,0,0,52,9
106,2024-08-27,118.37,0,0,45,7
106,2024-08-28,117.5,0,0,44,1
106,2024-08-29,114.25,0,0,39,5
106,2024-08-30,123.09,0,0,30,9
106,2024-08-31,115.62,0,0,26,4
106,2024-09-01,121.05,0,0,24,2
106,2024-09-02,125.46,0,0,105,10
106,2024-09-03,94.02,1,0,85,20
106,2024-09-04,112.37,0,0,83,2
106,2024-09-05,124.49,0,0,82,1
106,2024-09-06,114.21,0,0,78,4
106,2024-09-07,117.48,0,1,73,5
106,2024-09-08,124.19,0,0,68,5
106,2024-09-09,124.16,0,0,60,8
106,2024-09-10,130.68,0,0,51,9
106,2024-09-11,100.76,1,0,44,7
106,2024-09-12,119.03,0,0,41,3
106,2024-09-13,123.95,0,0,40,1
106,2024-09-14,121.61,0,0,33,7
106,2024-09-15,114.69,0,0,26,7
106,2024-09-16,122.95,0,0,25,1
106,2024-09-17,117.84,0,0,118,7
106,2024-09-18,109.61,0,0,117,1
106,2024-09-19,122.51,0,0,116,1
106,2024-09-20,119.67,0,0,109,7
106,2024-09-21,124.73,0,0,105,4
106,2024-09-22,128.98,0,0,98,7
106,2024-09-23,123.99,0,0,92,6
106,2024-09-24,122.6,0,0,84,8
106,2024-09-25,125.23,0,0,80,4
106,2024-09-26,113.88,0,0,77,3
106,2024-09-27,130.75,0,0,73,4
106,2024-09-28,127.16,0,0,68,5
106,2024-09-29,126.43,0,0,64,4
106,2024-09-30,118.14,0,0,62,2
106,2024-10-01,115.63,0,0,56,6
106,2024-10-02,107.29,1,0,46,10
106,2024-10-03,117.88,0,0,40,6
106,2024-10-04,122.34,0,0,38,2
106,2024-10-05,111.03,0,0,28,10
106,2024-10-06,124.05,0,0,21,7
106,2024-10-07,118.2,0,0,77,3
106,2024-10-08,113.26,0,0,73,4
106,2024-10-09,110.85,0,0,69,4
106,2024-10-10,113.45,0,0,65,4
106,2024-10-11,115.46,0,0,61,4
106,2024-10-12,119.82,0,1,53,8
106,2024-10-13,121.89,0,0,47,6
106,2024-10-14,119.44,0,0,46,1
106,2024-10-15,126.23,0,0,38,8
106,2024-10-16,103.99,1,0,21,17
106,2024-10-17,111.32,0,0,80,9
106,2024-10-18,109.09,0,0,73,7
106,2024-10-19,120.91,0,0,64,9
106,2024-10-20,124.17,0,0,54,10
106,2024-10-21,131.9,0,0,47,7
106,2024-10-22,110.49,0,0,44,3
106,2024-10-23,99.6,1,0,39,5
106,2024-10-24,114.09,0,0,38,1
106,2024-10-25,120.19,0,0,29,9
106,2024-10-26,120.07,0,0,21,8
106,2024-10-27,111.19,0,0,87,5
106,2024-10-28,119.26,0,0,86,1
106,2024-10-29,114.18,0,0,81,5
106,2024-10-30,122.54,0,0,80,1
106,2024-10-31,117.89,0,0,79,1
106,2024-11-01,106.31,1,0,72,7
106,2024-11-02,131.89,0,1,63,9
106,2024-11-03,125.96,0,0,53,10
106,2024-11-04,117.57,0,0,43,10
106,2024-11-05,116.94,0,0,37,6
106,2024-11-06,113.88,0,0,27,10
106,2024-11-07,108.07,1,0,83,22
106,2024-11-08,114.86,0,0,81,2
106,2024-11-09,129.52,0,0,74,7
106,2024-11-10,129.87,0,0,66,8
106,2024-11-11,124.33,0,0,63,3
106,2024-11-12,109.61,0,0,55,8
106,2024-11-13,102.65,1,0,30,25
106,2024-11-14,109.44,0,0,86,16
106,2024-11-15,121.09,0,1,86,0
106,2024-11-16,124.48,0,0,85,1
106,2024-11-17,98.36,1,0,75,10
106,2024-11-18,121.94,0,0,68,7
106,2024-11-19,108.25,1,0,53,15
106,2024-11-20,121.18,0,1,48,5
106,2024-11-21,120.48,0,0,41,7
106,2024-11-22,99.29,1,0,21,20
106,2024-11-23,122.85,0,0,114,7
106,2024-11-24,116.52,0,0,106,8
106,2024-11-25,110.64,0,0,101,5
106,2024-11-26,128.59,0,0,93,8
106,2024-11-27,131.82,0,0,83,10
106,2024-11-28,108.18,0,0,75,8
106,2024-11-29,115.73,0,0,69,6
106,2024-11-30,122.29,0,0,66,3
106,2024-12-01,121.93,0,0,59,7
106,2024-12-02,124.79,0,0,49,10
106,2024-12-03,111.59,0,0,45,4
106,2024-12-04,116.48,0,0,39,6
106,2024-12-05,120.84,0,0,32,7
106,2024-12-06,111.03,0,0,26,6
106,2024-12-07,120.4,0,0,93,10
106,2024-12-08,119.73,0,0,85,8
106,2024-12-09,121.15,0,0,80,5
106,2024-12-10,117.14,0,0,78,2
106,2024-12-11,113.74,0,0,69,9
106,2024-12-12,122.65,0,0,63,6
106,2024-12-13,130.05,0,0,53,10
106,2024-12-14,118.65,0,0,43,10
106,2024-12-15,103.73,1,0,21,22
106,2024-12-16,127.23,0,0,62,9
106,2024-12-17,129.76,0,0,57,5
106,2024-12-18,128.28,0,0,48,9
106,2024-12-19,108.42,1,0,43,5
106,2024-12-20,113.35,0,0,42,1
106,2024-12-21,124.02,0,0,41,1
106,2024-12-22,119.96,0,0,40,1
106,2024-12-23,91.84,1,0,38,2
106,2024-12-24,127.64,0,0,34,4
106,2024-12-25,118.91,0,1,29,5
106,2024-12-26,112.09,0,0,22,7
106,2024-12-27,131.4,0,0,99,9
106,2024-12-28,115.21,0,0,92,7
106,2024-12-29,114.82,0,0,84,8
106,2024-12-30,108.66,0,0,83,1
106,2024-12-31,115.15,0,0,81,2
107,2023-01-01,906.81,0,1,104,9
107,2023-01-02,822.55,0,0,99,5
107,2023-01-03,852.62,0,0,98,1
107,2023-01-04,906.4,0,0,91,7
107,2023-01-05,861.5,0,0,83,8
107,2023-01-06,965.4,0,0,80,3
107,2023-01-07,976.62,0,0,70,10
107,2023-01-08,852.72,0,0,64,6
107,2023-01-09,930.23,0,0,62,2
107,2023-01-10,880.37,0,0,59,3
107,2023-01-11,862.48,0,0,50,9
107,2023-01-12,826.27,0,0,45,5
107,2023-01-13,754.07,1,0,40,5
107,2023-01-14,958.31,0,0,33,7
107,2023-01-15,862.57,0,0,31,2
107,2023-01-16,909.44,0,0,22,9
107,2023-01-17,833.6,0,0,76,3
107,2023-01-18,866.75,0,0,69,7
107,2023-01-19,883.8,0,0,65,4
107,2023-01-20,961.41,0,0,55,10
107,2023-01-21,944.99,0,0,53,2
107,2023-01-22,765.12,1,0,46,7
107,2023-01-23,830.32,0,0,43,3
107,2023-01-24,987.71,0,0,34,9
107,2023-01-25,768.93,1,0,32,2
107,2023-01-26,875.85,0,0,23,9
107,2023-01-27,828.29,0,0,21,2
107,2023-01-28,762.27,1,0,72,20
107,2023-01-29,951.07,0,0,63,9
107,2023-01-30,922.18,0,0,53,10
107,2023-01-31,942.57,0,0,49,4
107,2023-02-01,833.44,0,0,43,6
107,2023-02-02,983.73,0,0,42,1
107,2023-02-03,846.29,0,0,32,10
107,2023-02-04,947.43,0,0,31,1
107,2023-02-05,706.44,1,0,111,20
107,2023-02-06,937.89,0,0,101,10
107,2023-02-07,781.21,1,0,89,12
107,2023-02-08,917.61,0,0,80,9
107,2023-02-09,978.37,0,0,79,1
107,2023-02-10,895.74,0,0,73,6
107,2023-02-11,973.85,0,0,63,10
107,2023-02-12,826.98,0,0,55,8
107,2023-02-13,935.11,0,0,53,2
107,2023-02-14,921.7,0,0,47,6
107,2023-02-15,954.62,0,0,38,9
107,2023-02-16,899.0,0,0,36,2
107,2023-02-17,771.53,1,0,29,7
107,2023-02-18,743.02,1,0,106,17
107,2023-02-19,876.83,0,0,101,5
107,2023-02-20,900.87,0,0,93,8
107,2023-02-21,874.34,0,0,87,6
107,2023-02-22,832.96,0,0,86,1
107,2023-02-23,834.37,0,0,83,3
107,2023-02-24,922.27,0,0,79,4
107,2023-02-25,838.49,0,0,73,6
107,2023-02-26,829.14,0,0,71,2
107,2023-02-27,839.84,0,0,61,10
107,2023-02-28,875.71,0,0,51,10
107,2023-03-01,885.8,0,0,45,6
107,2023-03-02,878.72,0,0,36,9
107,2023-03-03,981.95,0,0,27,9
107,2023-03-04,889.11,0,0,94,8
107,2023-03-05,907.64,0,0,89,5
107,2023-03-06,828.46,0,0,88,1
107,2023-03-07,813.84,0,0,83,5
107,2023-03-08,783.36,1,0,73,10
107,2023-03-09,980.16,0,0,67,6
107,2023-03-10,947.3,0,0,61,6
107,2023-03-11,903.65,0,0,55,6
107,2023-03-12,929.46,0,0,49,6
107,2023-03-13,886.46,0,0,47,2
107,2023-03-14,828.04,0,0,44,3
107,2023-03-15,951.7,0,0,39,5
107,2023-03-16,890.33,0,0,35,4
107,2023-03-17,981.07,0,0,27,8
107,2023-03-18,754.95,1,0,89,15
107,2023-03-19,959.0,0,0,80,9
107,2023-03-20,936.3,0,0,74,6
107,2023-03-21,889.12,0,0,64,10
107,2023-03-22,898.63,0,0,55,9
107,2023-03-23,947.86,0,0,47,8
107,2023-03-24,876.23,0,0,42,5
107,2023-03-25,959.54,0,0,37,5
107,2023-03-26,859.84,0,0,31,6
107,2023-03-27,960.33,0,0,28,3
107,2023-03-28,811.45,0,0,87,10
107,2023-03-29,898.03,0,0,83,4
107,2023-03-30,968.27,0,0,78,5
107,2023-03-31,968.19,0,0,76,2
107,2023-04-01,915.46,0,0,69,7
107,2023-04-02,882.13,0,0,62,7
107,2023-04-03,954.77,0,0,55,7
107,2023-04-04,716.59,1,0,40,15
107,2023-04-05,876.73,0,0,33,7
107,2023-04-06,951.95,0,0,24,9
107,2023-04-07,820.43,0,1,23,1
107,2023-04-08,941.78,0,0,82,7
107,2023-04-09,961.95,0,0,80,2
107,2023-04-10,987.02,0,0,72,8
107,2023-04-11,916.01,0,0,67,5
107,2023-04-12,808.26,1,0,65,2
107,2023-04-13,948.49,0,0,62,3
107,2023-04-14,969.87,0,0,59,3
107,2023-04-15,931.01,0,0,57,2
107,2023-04-16,910.31,0,0,56,1
107,2023-04-17,971.92,0,0,51,5
107,2023-04-18,896.69,0,0,46,5
107,2023-04-19,802.18,1,0,34,12
107,2023-04-20,697.3,1,0,72,34
107,2023-04-21,858.93,0,1,71,1
107,2023-04-22,926.32,0,0,69,2
107,2023-04-23,825.31,0,0,62,7
107,2023-04-24,833.26,0,0,61,1
107,2023-04-25,780.73,1,0,44,17
107,2023-04-26,979.04,0,0,37,7
107,2023-04-27,989.77,0,0,28,9
107,2023-04-28,905.35,0,0,20,8
107,2023-04-29,880.02,0,0,87,10
107,2023-04-30,879.02,0,0,82,5
107,2023-05-01,818.53,1,1,77,5
107,2023-05-02,982.51,0,0,71,6
107,2023-05-03,951.26,0,0,69,2
107,2023-05-04,943.05,0,0,64,5
107,2023-05-05,875.8,0,0,59,5
107,2023-05-06,850.08,0,0,50,9
107,2023-05-07,894.09,0,0,40,10
107,2023-05-08,951.68,0,0,34,6
107,2023-05-09,893.35,0,0,32,2
107,2023-05-10,812.07,0,0,31,1
107,2023-05-11,942.99,0,0,23,8
107,2023-05-12,928.12,0,0,102,8
107,2023-05-13,826.34,1,0,90,12
107,2023-05-14,908.31,0,0,89,1
107,2023-05-15,867.25,0,0,88,1
107,2023-05-16,975.95,0,0,81,7
107,2023-05-17,928.89,0,0,71,10
107,2023-05-18,949.75,0,0,69,2
107,2023-05-19,921.73,0,0,60,9
107,2023-05-20,973.17,0,0,55,5
107,2023-05-21,925.39,0,0,51,4
107,2023-05-22,958.52,0,0,41,10
107,2023-05-23,816.54,0,0,40,1
107,2023-05-24,937.87,0,0,30,10
107,2023-05-25,807.87,1,0,110,20
